#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),SM,Metal,u_minus_r,g_minus_r
0.282612,59.183941,0.234813,0.000040,0.000010,9.211980,1604057728.000000,0.014857,1.897968,0.629190
2.762312,59.825279,0.026637,0.000021,2.615933,9.211980,1382990976.000000,0.015510,2.088212,0.647829
0.231698,59.130436,0.262051,0.044821,0.064680,9.211980,6375073792.000000,0.016100,1.078392,0.313028
2.851814,61.971539,1.485196,2.527800,6.501737,9.211980,1946258944.000000,0.015757,1.231123,0.405096
0.065141,59.162125,0.103288,0.043949,0.241749,9.211980,42931228672.000000,0.023248,1.270153,0.407679
2.672123,59.863499,0.099092,0.088845,2.532575,9.211980,47085420544.000000,0.024804,1.343496,0.434761
0.166708,59.202625,0.155627,0.017402,0.153256,9.211980,41387929600.000000,0.023746,1.481224,0.475101
15.662147,60.366039,15.737907,0.435741,48.644316,16.034745,1096602496.000000,0.008104,1.036957,0.290030
15.154105,59.928295,15.642173,0.252201,48.012055,16.034745,2591842048.000000,0.012407,1.048967,0.311121
12.188954,58.727924,16.308308,0.604719,45.272299,16.034745,1289016576.000000,0.015104,1.684262,0.557852
17.714912,65.490883,5.081827,0.337533,87.077988,11.640830,1548334080.000000,0.015219,1.407513,0.422152
12.630650,58.939381,17.530052,1.205070,65.620684,19.431533,2565401600.000000,0.016419,1.519499,0.503014
16.700874,64.855484,4.397882,0.874200,87.786993,11.640830,9878674432.000000,0.017718,1.261786,0.377001
12.918683,58.171043,16.105740,0.252243,48.012081,16.034745,7457016832.000000,0.017607,1.370037,0.436022
15.179749,60.027950,15.654464,0.327459,48.078828,16.034745,15719390208.000000,0.016740,1.317152,0.415380
7.422387,55.821487,15.622094,1.376237,47.601276,16.034745,2109609088.000000,0.017004,1.260502,0.384056
10.158681,55.949638,14.303218,2.420258,45.037066,16.034745,8567334400.000000,0.017245,1.352991,0.405016
10.497574,55.202324,12.477238,3.484591,46.677349,16.034745,31652241408.000000,0.020520,1.959927,0.640377
9.275768,56.805164,16.652739,0.252219,45.681461,16.034745,37426053120.000000,0.019805,2.138948,0.701996
3.648238,73.946243,32.536797,0.040397,95.647729,11.331086,1089322368.000000,0.012569,1.296600,0.428509
7.174057,75.873856,36.115089,3.298693,595.434698,24.287605,1064771904.000000,0.014426,1.541691,0.482887
4.120035,73.613518,30.490437,0.040414,68.712733,11.331086,3590395136.000000,0.016427,1.293478,0.429195
3.683874,74.033974,32.613605,0.131488,95.724391,11.331086,17957990400.000000,0.024727,1.503511,0.498013
4.946754,75.627357,30.008860,1.401033,69.806270,11.331086,2461512960.000000,0.017329,1.587456,0.489347
4.395281,73.536430,29.743227,0.040400,68.712678,11.331086,1368743168.000000,0.012336,0.980413,0.247454
2.628496,72.467514,25.089434,2.911469,46.886178,11.331086,2003084288.000000,0.016474,1.367048,0.442650
9.406652,71.716141,32.106369,3.751960,0.494090,11.331086,10692051968.000000,0.017456,1.324976,0.411304
0.706296,71.893539,30.552004,0.527070,486.132897,15.244730,9478086656.000000,0.018214,1.350349,0.410213
47.708553,81.887543,7.474360,2.764696,112.052048,5.863984,1147189120.000000,0.013528,1.336569,0.395903
45.797302,87.745972,9.129326,0.185173,73.593682,5.863984,1382683648.000000,0.014614,0.929560,0.277653
47.712307,81.981728,6.766989,3.409824,111.909444,5.863984,1388050816.000000,0.013347,0.800285,0.179451
45.584549,84.934402,6.593685,2.457292,113.891789,5.863984,4827570688.000000,0.019504,1.706341,0.566620
47.930798,81.762573,7.747946,2.640831,112.205616,5.863984,6923645952.000000,0.017621,1.377810,0.427420
44.182941,88.743446,8.423206,0.384443,75.017876,5.863984,13833819136.000000,0.017379,1.417276,0.450821
32.681194,72.647339,31.604271,0.733075,33.883348,11.607719,2299187712.000000,0.020350,1.779371,0.563614
31.323751,72.166695,32.144596,1.999272,33.290594,11.607719,1543670912.000000,0.016274,1.129910,0.340229
32.732506,74.276688,29.464035,1.307049,38.735861,13.119366,4577307648.000000,0.017759,1.383883,0.423817
33.241905,72.611267,31.696974,0.339274,34.284788,11.607719,1742338688.000000,0.012067,1.003180,0.246162
31.338779,72.158844,32.140240,1.984612,33.294271,11.607719,2819390720.000000,0.015921,1.153343,0.322670
32.439762,72.587082,31.611053,0.891824,33.720963,11.607719,27123968000.000000,0.020850,1.529980,0.488438
32.873783,72.459824,31.715021,0.561003,34.024400,11.607719,24476438528.000000,0.019239,2.377821,0.762945
32.742203,74.156563,29.512360,1.198125,38.731514,13.119366,10193649664.000000,0.017021,1.561476,0.502855
32.640877,72.608482,31.663116,0.770700,33.889181,11.607719,34423877632.000000,0.021056,1.249460,0.390686
35.641262,72.426666,31.040974,2.025073,35.230223,11.607719,1034123776.000000,0.013698,1.802711,0.563370
35.506027,72.399345,31.032330,1.928089,35.132230,11.607719,2507480064.000000,0.015236,1.333706,0.402281
35.111698,76.031822,47.040997,1.779608,146.140244,7.922430,3497807360.000000,0.015388,1.726528,0.561071
29.862761,73.622528,45.539642,3.588056,145.482488,7.922430,26565423104.000000,0.023751,1.563944,0.501301
46.672707,73.837425,39.219265,0.434914,46.573077,6.206917,1000832704.000000,0.013321,1.294950,0.410509
41.290932,76.533157,32.093689,2.494015,3.126189,6.206917,2441289984.000000,0.014678,1.321375,0.370983
47.874146,74.339218,37.013435,1.371826,46.101723,6.206917,2168519424.000000,0.011330,0.956678,0.236858
40.754330,76.288208,31.734974,3.010708,3.564285,6.206917,14406365184.000000,0.022368,2.143131,0.689917
53.891212,78.838524,28.427401,0.042183,0.029754,18.985220,2070416256.000000,0.017869,1.168556,0.332216
45.912395,79.057182,28.530102,1.796343,56.668254,7.165005,1068327552.000000,0.016316,1.662644,0.514835
53.879482,78.761208,28.487688,0.000076,25.496160,18.985220,4466116608.000000,0.013815,1.046656,0.275642
52.337196,78.483620,28.587326,1.037170,26.652971,18.985220,1148560512.000000,0.009629,1.219952,0.360434
52.912003,78.661331,28.468910,0.581798,26.245890,18.985220,1011552128.000000,0.012943,1.191462,0.347994
52.162777,78.613365,28.422554,0.952650,26.900270,18.985220,1687819520.000000,0.013563,1.125298,0.314060
51.550098,79.541176,32.019741,2.552051,31.825065,14.375893,1691911168.000000,0.011726,1.002363,0.248884
45.884937,79.047188,28.550751,1.788336,56.669899,7.165005,2492133632.000000,0.014038,1.288517,0.372135
47.716122,80.728920,27.698950,2.887736,57.078093,7.165005,8178227200.000000,0.019114,1.518412,0.501209
53.913555,78.871826,28.459915,0.000054,0.000008,18.985220,16681146368.000000,0.015895,1.412079,0.453344
55.798302,80.259262,33.150105,0.626067,108.134398,9.254868,3291931648.000000,0.020747,2.416997,0.773275
58.119061,83.704865,25.603367,1.294164,159.629404,9.254868,1760995840.000000,0.014972,1.282068,0.375874
59.588005,83.353416,24.507797,2.369357,160.824094,9.254868,4614972416.000000,0.015855,1.702888,0.524294
55.444477,80.274628,27.737753,1.085827,53.668484,18.985220,1164254720.000000,0.013486,1.776025,0.548473
58.859585,84.065041,24.497690,1.788864,160.898385,9.254868,1213059200.000000,0.014151,1.232931,0.361282
58.023254,85.090614,24.616390,1.943474,160.914421,9.254868,1564051072.000000,0.013469,1.422386,0.402931
55.893227,80.311470,33.234119,0.594849,108.176355,9.254868,3952297472.000000,0.015144,1.233591,0.363508
59.466755,83.380936,24.314363,2.216757,160.994920,9.254868,2848936192.000000,0.014612,1.181093,0.316916
56.901775,81.989281,26.869629,0.626084,157.773258,9.254868,1732688128.000000,0.011949,1.214317,0.339401
55.480019,79.815880,28.165932,0.572536,78.732298,9.254868,2344770816.000000,0.014359,1.248491,0.362923
56.181908,85.558357,28.253721,1.460251,160.610161,9.254868,1655162240.000000,0.017353,1.846739,0.571709
54.620995,78.873138,32.114491,1.176380,107.153867,9.254868,1852228608.000000,0.013872,1.195354,0.353151
57.094559,83.634201,26.084070,0.786581,158.982873,9.254868,3265596928.000000,0.018340,1.516724,0.527813
57.612106,79.668144,34.311649,1.159507,112.198305,18.985220,3428815872.000000,0.014533,1.506424,0.483578
54.201809,79.126823,28.575764,0.275476,0.292641,18.985220,4409287680.000000,0.016915,0.922123,0.243305
56.480274,76.855469,30.237694,0.197681,79.843980,18.985220,10477897728.000000,0.019020,1.197039,0.366220
59.281284,80.323799,27.417595,1.208463,160.228586,9.254868,2413103616.000000,0.015477,1.087055,0.332861
58.073101,83.697754,25.586557,1.248221,159.635845,9.254868,6493127168.000000,0.016549,1.004217,0.250704
56.301361,77.524864,31.537853,1.355006,108.035465,18.985220,7422511104.000000,0.019861,1.643625,0.555677
55.132278,78.328224,28.813919,0.058605,52.150773,18.985220,8247439360.000000,0.018283,1.331575,0.418005
56.582298,83.164642,27.160528,0.625984,157.773225,9.254868,5826144768.000000,0.016140,1.891970,0.620094
56.188610,75.660507,27.236429,2.837332,79.413467,18.985220,11136979968.000000,0.020348,1.504639,0.486874
57.959576,85.000557,24.705301,1.867922,160.795691,9.254868,14397445120.000000,0.016757,1.809601,0.563034
55.171753,78.531715,31.980730,0.840087,107.263474,9.254868,22104096768.000000,0.014981,2.227077,0.703835
59.564560,83.322563,24.608902,2.363791,160.715995,9.254868,27493861376.000000,0.020376,2.408987,0.771084
56.209488,77.030769,30.228928,0.281797,79.588401,18.985220,21240911872.000000,0.014588,1.775732,0.579008
55.787975,80.286964,33.173210,0.592350,108.148065,9.254868,35327213568.000000,0.016562,1.878620,0.625051
56.023247,80.819130,27.499058,1.284107,160.605543,9.254868,49346875392.000000,0.013036,1.440321,0.450506
40.683907,68.463394,4.087265,0.000150,237.666650,12.991546,2982917376.000000,0.015585,1.278193,0.375387
44.890755,62.657513,7.466824,0.422052,0.022271,5.136478,1070230080.000000,0.013383,1.726587,0.561590
41.633446,69.459953,3.556976,0.109213,274.891166,12.991546,1129048960.000000,0.013410,1.534758,0.523252
44.518402,63.018730,6.881653,0.365834,0.167759,5.136478,1592496512.000000,0.014607,1.635370,0.562794
40.305061,70.068886,8.755832,2.066051,79.739067,5.136478,6103053312.000000,0.017029,1.319269,0.406591
40.213196,69.094368,6.708219,0.153480,202.379202,12.991546,7434428928.000000,0.019526,1.504623,0.482996
41.755180,69.432945,3.573444,0.000048,274.828733,12.991546,7266195968.000000,0.015742,1.214031,0.349108
46.861282,64.302040,7.316305,0.000043,39.998060,5.136478,6839145472.000000,0.015169,1.056757,0.285336
40.654545,68.458000,4.082208,0.020439,237.688879,12.991546,8466114560.000000,0.017149,1.267019,0.384024
47.711113,65.863289,6.938010,0.387992,208.328200,12.883326,28231942144.000000,0.018181,2.362637,0.759783
44.813896,62.859013,7.103344,0.000013,0.000004,5.136478,51453865984.000000,0.030039,2.549837,0.823338
50.295792,62.359684,6.838057,2.916049,42.346778,5.136478,1578328704.000000,0.014612,1.333452,0.431929
48.364704,63.587349,7.521075,1.456495,40.829619,5.136478,7915968512.000000,0.014692,2.204212,0.716932
49.423069,63.060627,7.585157,2.495070,41.394681,5.136478,16602632192.000000,0.018729,1.569593,0.520330
45.102871,60.970985,6.378603,1.829100,0.909802,5.136478,29452490752.000000,0.020962,1.579611,0.512653
33.858791,93.967239,38.582558,0.270842,0.169602,9.945611,2304567808.000000,0.023369,2.386025,0.751390
23.806137,97.102333,36.882324,0.000088,13.111376,9.836724,1569688576.000000,0.018123,2.278941,0.716812
35.120537,99.308479,32.492748,0.043866,24.556556,8.777669,1273348224.000000,0.017714,1.668871,0.521809
28.628286,96.417221,35.585045,0.000079,7.034305,8.777669,4507854336.000000,0.023266,1.025169,0.304958
25.856724,97.195503,36.617817,0.642051,1.948496,9.836724,3540009216.000000,0.019112,1.136284,0.326233
23.868338,97.053917,36.893837,0.022311,0.050094,9.836724,3816873984.000000,0.020583,1.185501,0.345703
23.957867,96.962769,36.937931,0.093380,0.132411,9.836724,1582562688.000000,0.011998,1.350050,0.411005
36.032520,95.235558,40.549221,2.717815,12.789230,9.945611,2112049024.000000,0.015163,2.242877,0.708429
28.594107,96.666321,35.684795,0.216805,0.117472,8.777669,1262127872.000000,0.015882,2.262972,0.722544
31.373602,97.944061,34.802986,0.047073,17.527948,8.777669,1292582912.000000,0.015308,1.243454,0.376770
36.104836,95.241661,40.643837,2.827475,12.835057,9.945611,1636932352.000000,0.011128,1.052591,0.288027
33.853302,93.682770,38.728268,0.114149,0.373830,9.945611,2220563712.000000,0.016722,1.437101,0.481253
28.351646,96.509048,35.741032,0.112661,0.254291,8.777669,1387345664.000000,0.013555,1.024704,0.302704
35.102390,99.307129,32.483482,0.059664,24.566395,8.777669,2143857024.000000,0.011485,0.793810,0.165056
23.822021,97.035538,36.890774,0.000037,0.000035,9.836724,11468480512.000000,0.022978,0.709566,0.180580
34.153507,93.837715,38.365337,0.000041,4.366067,9.945611,6209124864.000000,0.017467,1.438154,0.454494
35.227280,99.091492,32.793934,0.000091,22.167976,8.777669,2202943232.000000,0.016622,1.618210,0.530199
28.690495,96.357605,35.752903,0.187969,7.017177,8.777669,2418469888.000000,0.016820,1.568737,0.502457
25.260963,97.646904,36.873951,0.721754,14.522530,9.836724,1635320832.000000,0.014777,1.989221,0.602911
29.057613,92.498520,37.781578,4.002265,2.050064,8.777669,1554381056.000000,0.014457,1.606522,0.532347
34.075584,93.792252,38.425976,0.000053,0.000018,9.945611,7027008512.000000,0.020534,1.942360,0.630730
29.675245,93.376244,37.367256,2.844317,11.751810,9.945611,2044032256.000000,0.015271,1.560614,0.480593
28.509285,96.344009,35.572453,0.053222,0.083716,8.777669,18023258112.000000,0.019490,1.212021,0.364279
36.229401,96.348557,39.866436,1.893082,15.877910,9.945611,1757687168.000000,0.014966,1.600317,0.515347
30.801521,97.730133,34.978069,0.013051,17.529583,8.777669,2733449728.000000,0.012682,1.165560,0.331303
35.566833,98.017860,38.008572,0.168650,18.728050,9.945611,1005484160.000000,0.013020,1.664512,0.564959
34.789795,95.917282,35.987396,0.253881,23.105239,7.794494,1521882880.000000,0.015739,1.235910,0.380655
28.582193,95.086037,36.292690,1.243920,0.814805,8.777669,2851539200.000000,0.016441,1.536072,0.526152
35.867546,95.231033,41.010643,2.951807,22.426557,18.792250,6928798208.000000,0.019161,1.607494,0.519972
28.720522,96.288239,35.595440,0.141683,7.106282,8.777669,12344033280.000000,0.020854,1.612579,0.542677
27.869545,97.896652,34.715340,0.775703,1.122119,8.777669,2410222336.000000,0.014653,1.108522,0.322294
36.252102,95.114189,35.127235,1.130822,23.627848,7.794494,2014036352.000000,0.016082,1.150476,0.341265
31.851156,93.441956,37.726326,1.055045,10.537222,9.945611,3013916416.000000,0.014728,1.179277,0.339119
35.051445,98.571510,36.924904,0.469987,19.896517,9.945611,1300510976.000000,0.015519,1.630152,0.524532
35.330845,96.460449,40.153183,1.857818,16.088502,9.945611,1587813376.000000,0.015045,1.708809,0.571661
31.214674,98.208328,34.685104,0.252980,17.555064,8.777669,5404398592.000000,0.018670,1.754034,0.567646
35.270573,98.543419,34.585884,0.047957,21.064738,8.777669,1955080448.000000,0.015169,1.214075,0.335194
33.655437,94.630661,37.905487,0.144178,9.208298,9.945611,3380861696.000000,0.015636,1.282295,0.379917
31.048237,97.068085,35.423637,0.671346,18.201674,8.777669,3222378752.000000,0.015894,1.331974,0.404118
33.998215,94.489754,37.557621,0.041628,9.190407,9.945611,3501550848.000000,0.016811,1.201412,0.361263
35.380474,95.145660,39.167824,1.301588,12.276679,9.945611,2630473728.000000,0.017064,1.211752,0.351830
33.474785,93.542206,37.630394,0.302308,9.694914,9.945611,3198614784.000000,0.017057,1.280621,0.393955
35.343281,96.624031,38.755993,0.396695,23.726778,8.777669,3805273088.000000,0.019068,1.474653,0.489639
37.573990,95.162361,34.122074,1.607236,16.625837,9.945611,2181920512.000000,0.013715,1.307270,0.399689
29.733330,97.156944,35.700653,0.425118,12.979361,8.777669,8172516864.000000,0.020335,1.349823,0.423689
34.686783,92.005280,39.328213,0.937948,1.860774,9.945611,4213032960.000000,0.015917,1.291872,0.380264
36.419113,98.364532,39.112328,0.168643,18.728096,9.945611,13932005376.000000,0.019261,1.490707,0.485611
35.502113,97.774933,33.693432,0.580107,20.825379,8.777669,13271293952.000000,0.018604,1.511787,0.468262
35.602444,99.247261,35.536674,1.062869,21.738273,8.777669,13679221760.000000,0.020087,1.306017,0.399027
31.369642,97.922592,34.741348,0.097646,17.529358,8.777669,15700160512.000000,0.016531,1.265182,0.367054
35.169373,99.282898,32.513554,0.000035,24.517196,8.777669,31725660160.000000,0.020804,1.496426,0.480949
25.828793,97.184372,36.629452,0.628567,1.921551,9.836724,59952799744.000000,0.025717,1.743334,0.590546
28.577013,96.414047,35.608620,0.000052,0.000006,8.777669,31270395904.000000,0.016152,2.089764,0.671061
23.844280,97.076492,36.897354,0.022789,13.100508,9.836724,46191403008.000000,0.017881,1.352932,0.429348
35.987579,95.228905,40.598885,2.743895,12.772011,9.945611,68459053056.000000,0.020247,1.543304,0.500975
33.974976,93.837990,38.596542,0.139050,0.148198,9.945611,71830355968.000000,0.016490,1.369961,0.441433
52.446224,67.158012,43.883736,1.478634,0.746916,10.242798,4501867008.000000,0.017749,1.373369,0.429895
56.163872,66.471062,44.447392,0.059617,11.747939,10.242798,3197830144.000000,0.014473,1.130917,0.314671
53.560692,65.955612,44.495731,0.064305,0.105928,10.242798,2706982144.000000,0.012954,0.838644,0.182463
53.450157,65.963623,44.440186,0.000034,0.000037,10.242798,6366108160.000000,0.017654,1.172140,0.361826
53.323868,66.488510,44.319775,0.453655,0.316528,14.535605,2689789952.000000,0.016434,1.454576,0.475716
50.499233,60.500935,41.933250,1.246768,21.219228,5.611744,1755166464.000000,0.012698,1.028728,0.265890
52.983719,65.714851,44.381172,0.098222,0.528086,10.242798,10300091392.000000,0.019960,1.730362,0.584818
51.963390,63.831039,42.824245,0.300510,17.355832,14.535605,7054526464.000000,0.018230,1.372442,0.432627
51.142982,64.399391,42.154957,0.257761,18.124391,14.535605,8330346496.000000,0.015883,1.199911,0.358826
52.440849,67.165359,43.867451,1.492585,0.750498,10.242798,6937575424.000000,0.019437,1.647520,0.537621
50.473854,68.704460,42.428978,3.852467,2.361030,10.242798,14238138368.000000,0.019053,1.311871,0.400562
51.286831,63.589859,42.067959,0.162708,18.054959,14.535605,17777319936.000000,0.021388,1.472784,0.481894
