#plate,mjd,fiberID,RA,Dec,z,zErr
2241,54169,372,194.59232,28.152137,0.02227376,1.13723E-05
2241,54169,376,194.65146,28.113737,0.02269549,7.72557E-06
2241,54169,377,194.72267,28.126072,0.02337744,8.350227E-06
2241,54169,378,194.76625,28.123701,0.0264517,8.517558E-06
2241,54169,382,194.40185,28.077043,0.0224864,1.719079E-05
2241,54169,403,194.93394,28.176319,0.02771238,2.292298E-05
2241,54169,405,194.94904,28.097892,0.02126406,4.604499E-05
2241,54169,408,194.9197,28.144615,0.02564753,3.827827E-05
2241,54169,409,195.04641,28.065249,0.02454435,2.571449E-05
2241,54169,411,194.88167,28.100548,0.02477923,4.60533E-05
2241,54169,413,194.83418,28.197922,0.03156341,1.151046E-05
2241,54169,414,194.88101,28.046604,0.02307543,7.578182E-06
2241,54169,415,194.97955,28.128361,0.02523349,9.592123E-06
2241,54169,417,194.95953,28.144379,0.0226042,2.24936E-05
2241,54169,418,194.8328,28.084298,0.01527688,8.603965E-06
2241,54169,419,194.85758,28.186986,0.02576436,1.437281E-05
2241,54169,420,194.98339,28.034719,0.02718822,7.87465E-06
2241,54169,437,194.57253,28.040085,0.02065441,2.309074E-05
2241,54169,441,195.06144,28.041301,0.01912005,8.111385E-06
2241,54169,442,195.15777,28.058091,0.02552748,6.92872E-06
2241,54169,444,195.03636,28.159858,0.0248898,1.575871E-05
2496,54178,602,171.75648,22.591704,0.03126268,2.188747E-05
2496,54178,608,171.40015,22.756166,0.02355836,2.18013E-05
2500,54178,377,171.4515,22.594892,0.02601892,8.075473E-06
2500,54178,380,171.6035,22.618624,0.03150344,1.470106E-05
2657,54502,396,183.0157,25.119008,0.02356129,1.613476E-05
2663,54234,395,197.13158,24.70077,0.0237604,9.819832E-06
4626,55647,12,167.55106,36.964758,0.02983095,7.649679E-06
5976,56356,642,185.67901,28.38649,0.02744873,8.074351E-06
2488,54149,535,166.01423,22.22391,0.02707613,8.58253E-06
2488,54149,562,166.35572,22.621143,0.02211194,7.711424E-06
2488,54149,569,166.335,22.509043,0.02698686,4.426094E-06
2488,54149,579,166.33063,22.100571,0.0267861,8.265889E-06
2488,54149,602,166.75555,22.296257,0.02238892,7.809291E-06
2489,53857,92,167.22485,22.740724,0.02117143,1.305629E-05
2489,53857,100,167.33438,22.745663,0.02189502,3.47673E-05
2489,53857,123,167.16043,22.63605,0.02381548,5.204558E-06
2489,53857,135,167.11323,22.619192,0.02159698,6.909708E-06
2492,54178,332,166.82756,22.230443,0.02660193,6.585446E-06
2492,54178,602,169.56148,22.422228,0.02175353,1.577256E-05
2492,54178,610,169.37988,22.463111,0.03074712,7.394755E-06
2493,54115,51,169.82259,22.882278,0.02098578,1.97378E-05
2496,54178,321,169.59011,22.485339,0.03215495,9.605182E-06
2496,54178,323,169.23194,22.548694,0.02186818,6.51609E-06
2496,54178,330,169.49119,22.502991,0.02595381,9.122145E-06
2496,54178,332,169.58708,22.436706,0.03246472,7.580682E-06
2496,54178,335,169.32612,22.53398,0.03049988,7.766358E-06
2496,54178,339,169.39556,22.49371,0.02213513,1.309017E-05
2496,54178,376,169.70275,22.443624,0.03245877,6.104259E-06
2496,54178,415,170.09143,22.579446,0.02281446,7.848088E-06
2496,54178,562,171.33425,22.732727,0.02376806,1.12082E-05
2500,54178,446,172.32968,23.099567,0.03226566,2.459862E-05
2500,54178,454,172.21798,22.810833,0.03254896,2.294769E-05
2500,54178,572,173.20236,22.764743,0.03132208,8.946157E-06
2500,54178,614,173.58768,22.765717,0.03111442,7.886904E-06
2501,54084,3,173.75466,23.295099,0.02401029,1.153425E-05
2504,54179,332,173.09806,22.720758,0.02083607,1.780491E-05
2504,54179,337,172.8366,22.738206,0.02084485,8.299773E-05
2504,54179,339,172.77893,22.768053,0.02151787,8.024274E-06
2504,54179,371,173.37196,22.793888,0.02852694,6.192711E-06
2504,54179,376,173.12087,22.708181,0.03085837,6.42108E-06
2504,54179,452,173.57423,22.92766,0.02305846,7.468792E-06
2504,54179,459,173.72329,22.74627,0.03079007,1.065675E-05
2507,53876,333,174.11156,22.813251,0.03085131,7.597848E-06
2655,54184,592,181.3963,25.097143,0.02351738,8.419241E-06
2655,54184,621,181.97796,25.101353,0.02345439,6.49045E-06
2655,54184,637,181.97908,25.017402,0.02214798,4.058027E-05
2655,54184,639,181.72708,25.034229,0.02211672,3.748946E-05
2656,54484,228,181.70609,25.003167,0.02388212,1.087423E-05
2656,54484,435,181.81535,25.116057,0.02570881,1.784617E-05
2656,54484,473,182.01283,25.114266,0.02243029,5.376228E-05
2656,54484,480,181.81609,25.055185,0.02063998,9.490026E-05
2656,54484,489,182.03414,25.032895,0.02267533,1.184033E-05
2656,54484,495,182.06386,25.035727,0.02385181,7.725218E-06
2656,54484,497,182.07677,25.16143,0.01943739,7.982722E-06
2656,54484,498,182.03787,25.07888,0.02411286,6.323387E-06
2656,54484,518,182.16393,25.128067,0.02140024,2.724312E-05
2657,54502,71,184.84795,25.050745,0.02284883,8.056459E-06
2239,53726,106,193.02112,29.288085,0.02194312,1.825176E-05
2020,53431,69,190.57531,33.865092,0.01403285,4.59027E-06
2239,53726,173,192.34905,29.321293,0.0249697,8.612838E-06
2029,53819,312,194.98869,31.505997,0.02578171,1.096073E-05
2239,53726,175,192.17812,29.23926,0.02328033,7.748557E-06
2239,53726,182,192.15993,29.19034,0.02379413,7.110759E-06
2239,53726,183,192.12596,29.260151,0.02497634,1.168575E-05
2089,53498,626,183.3399,34.527316,0.03298787,7.310233E-06
2239,53726,307,190.98044,29.369608,0.0235693,6.602625E-06
2089,53498,631,183.62432,34.551387,0.03237936,7.505217E-06
2093,53818,223,197.98092,33.307068,0.02346339,7.229034E-06
2093,53818,233,197.59956,33.336063,0.01599894,1.332431E-05
2095,53474,142,181.11082,31.910568,0.03060155,8.60391E-06
2097,53491,199,176.19375,33.678711,0.03133474,1.761342E-05
2097,53491,228,176.07851,33.668752,0.03254014,1.577866E-05
2240,53823,65,194.65533,27.176604,0.02556809,6.032908E-06
2097,53491,387,175.94357,33.70464,0.03122892,1.865786E-05
2097,53491,393,175.77227,33.834911,0.03145544,5.889327E-06
2097,53491,394,175.48065,33.733578,0.02665421,1.836404E-05
2097,53491,426,176.04191,33.74173,0.0316707,8.212004E-06
2097,53491,435,176.206,33.808756,0.03123734,1.333656E-05
2097,53491,438,176.1057,33.684962,0.03150281,1.112923E-05
2097,53491,466,176.54861,33.733992,0.03117227,1.758156E-05
2097,53491,515,176.91701,33.789025,0.03089935,8.679083E-06
2097,53491,517,177.07229,33.714574,0.0316607,7.48499E-06
2097,53491,518,176.88775,33.765803,0.03145701,9.426596E-06
2240,53823,75,194.81836,27.158068,0.02232145,1.046471E-05
2098,53460,582,174.80798,33.930883,0.03226568,2.497237E-05
2098,53460,583,175.21268,33.689564,0.03250305,8.599672E-06
2098,53460,637,175.61652,33.692983,0.03247862,6.677375E-06
2099,53469,174,179.46201,34.000697,0.02602305,5.396662E-06
2099,53469,222,178.78492,33.898776,0.02622619,1.231536E-05
2099,53469,512,179.3866,34.144537,0.02236497,1.067899E-05
2240,53823,102,194.48073,27.232015,0.02161744,2.97405E-05
2104,53852,239,199.01432,31.138554,0.01971064,1.128579E-05
2104,53852,302,198.24283,31.258598,0.02036721,7.018679E-06
2109,53468,514,204.08266,32.875121,0.02376144,1.745867E-05
2244,53795,31,202.47525,26.411376,0.02419176,1.406311E-05
2244,53795,36,202.40697,26.422634,0.02434258,4.293571E-06
2246,53767,191,204.97377,26.137033,0.01727301,5.345737E-06
2241,54169,21,196.35668,27.079644,0.02376505,8.452698E-05
2509,54180,630,177.78827,20.308038,0.02042628,9.912802E-06
2224,53815,109,179.84435,29.465906,0.02953266,8.109116E-06
2241,54169,22,195.63644,27.295559,0.02537541,1.715199E-05
2241,54169,26,196.34872,27.101621,0.02409993,6.00014E-05
1975,53734,310,189.62795,31.884253,0.01434899,6.428235E-06
1975,53734,318,189.70333,31.984887,0.02316415,9.34551E-06
2015,53819,266,186.3849,33.952373,0.02440049,1.306878E-05
2020,53431,181,189.50442,34.025313,0.02239656,6.559185E-06
2020,53431,384,189.01186,34.423007,0.03144629,1.553748E-05
2020,53431,436,189.29131,34.399256,0.02187205,1.779552E-05
2089,53498,637,183.58939,34.114314,0.03175021,9.498818E-06
2095,53474,222,180.21045,31.878431,0.02679254,1.328669E-05
2095,53474,267,179.88937,31.772574,0.02562413,1.75083E-05
2095,53474,268,180.05491,31.829998,0.02581904,8.126203E-06
2095,53474,272,180.12948,31.949622,0.02654412,9.094552E-06
2095,53474,276,180.01726,31.796784,0.0261281,7.97114E-06
2095,53474,302,179.5015,31.799794,0.0291285,6.994183E-06
2241,54169,192,194.25709,27.372093,0.02335869,1.095859E-05
2109,53468,553,204.55437,32.822881,0.02451188,1.153981E-05
2242,54153,440,195.65563,27.176138,0.01829657,9.570719E-06
2244,53795,385,200.49666,26.733847,0.02426481,9.817772E-06
2244,53795,597,201.88054,26.620618,0.03114682,6.122935E-06
2244,53795,637,202.62345,26.514581,0.02502335,1.132657E-05
2245,54208,508,203.83022,26.424769,0.02537382,7.635837E-06
1776,53858,385,204.65545,14.653794,0.03202683,6.634262E-06
2515,54180,421,177.95175,20.45771,0.02206052,8.583573E-06
2608,54474,461,180.53286,20.494314,0.02168983,1.829326E-05
2608,54474,463,180.42224,20.406288,0.02254266,7.817091E-06
2608,54474,482,180.64717,20.411003,0.02492698,9.868773E-06
2608,54474,543,181.37161,20.576292,0.02333774,3.581136E-05
2608,54474,544,181.4031,20.47739,0.0234205,1.322715E-05
2608,54474,549,181.1528,20.418754,0.02482134,2.488999E-05
2608,54474,550,181.18071,20.393038,0.02413901,1.064151E-05
2608,54474,588,181.51676,20.536943,0.0237223,2.816878E-05
2608,54474,591,181.41704,20.555734,0.02555414,7.848596E-06
2608,54474,595,181.45864,20.476994,0.02248533,1.30852E-05
2608,54474,596,181.46444,20.521965,0.02378857,7.678125E-06
2608,54474,599,181.46138,20.407725,0.02370549,1.189567E-05
2609,54476,436,181.43268,20.392613,0.0243716,8.888109E-06
2609,54476,437,181.46573,20.435202,0.02445216,1.411863E-05
2230,53799,37,185.2976,29.535801,0.02657304,7.02203E-06
2230,53799,40,185.25892,29.460543,0.02672174,7.037022E-06
2230,53799,191,183.38337,29.482037,0.01305351,5.204618E-06
2230,53799,230,183.01489,29.417262,0.02264754,1.721604E-05
2232,53827,24,186.76298,29.538387,0.02210354,9.725112E-06
2232,53827,62,186.1466,29.458971,0.02660036,7.557824E-06
1975,53734,146,191.44162,31.876331,0.03138833,1.427383E-05
1987,53765,309,190.87476,33.943844,0.01420279,4.999651E-06
1987,53765,487,192.4166,34.255107,0.02220512,2.308652E-05
1987,53765,493,192.3393,34.258434,0.02235536,8.818929E-06
1991,53446,38,179.98679,31.873897,0.02617255,1.152827E-05
1993,53762,612,204.0483,35.347889,0.02469693,6.747045E-06
1994,53845,254,192.73344,31.687881,0.02431059,5.210805E-06
1994,53845,260,192.73576,31.665444,0.02424446,9.225568E-06
1994,53845,285,191.90603,31.724755,0.01509949,7.859187E-06
2232,53827,81,185.66217,29.438528,0.02652693,1.315623E-05
2232,53827,298,184.68515,29.379686,0.02665427,1.484973E-05
2006,53476,384,194.58162,34.101747,0.02762759,9.726116E-06
2006,53476,427,195.02463,33.994104,0.02751723,9.375857E-06
2239,53726,147,192.77738,29.196812,0.02208795,8.236571E-06
2029,53819,75,197.59004,31.378232,0.02705516,1.599017E-05
2029,53819,113,196.9102,31.486973,0.02615431,1.329404E-05
2029,53819,173,196.51694,31.469343,0.01679019,2.161067E-05
2029,53819,224,195.68669,31.478167,0.02409152,1.797204E-05
2239,53726,232,191.85223,29.207387,0.02327276,5.725122E-06
2093,53818,341,197.08163,33.905959,0.03277957,1.532855E-05
2240,53823,35,195.02614,27.300703,0.02625441,1.275301E-05
2095,53474,65,181.59391,31.941422,0.02172334,5.763141E-06
2095,53474,76,181.5651,31.967874,0.02158036,9.561504E-06
2095,53474,103,181.13107,31.876285,0.02192742,7.008233E-06
5846,56017,667,180.42462,20.404977,0.02297856,1.342565E-05
2098,53460,261,173.14999,33.671928,0.03065922,8.937819E-06
2241,54169,108,194.90561,27.336037,0.0232575,2.008918E-05
2104,53852,77,200.36715,30.968389,0.03261073,1.801696E-05
6488,56364,880,196.3714,33.852926,0.0234864,7.011093E-06
2104,53852,79,200.68827,30.887317,0.02253433,8.293943E-06
2104,53852,110,200.06151,30.987816,0.02394624,7.738698E-06
2104,53852,148,199.8292,31.051832,0.02506151,1.641114E-05
1764,53467,167,181.36545,14.279442,0.02294933,1.722067E-05
1764,53467,170,181.38523,14.289741,0.0227582,5.413402E-05
1764,53467,182,181.15262,14.297268,0.02376943,1.088639E-05
1765,53466,246,182.50238,14.019512,0.03296289,8.101107E-06
1765,53466,312,181.48221,14.28962,0.02372026,1.54711E-05
1766,53468,169,184.1703,14.316403,0.0234079,4.754464E-06
1766,53468,123,184.12154,14.012348,0.02563904,1.243706E-05
1766,53468,124,184.04874,13.99237,0.02568748,8.953714E-06
2009,53904,518,197.75715,29.578351,0.02425898,5.82993E-06
2012,53493,567,175.8579,36.11088,0.0209678,8.654579E-06
1766,53468,136,184.16956,14.056283,0.02154442,4.571466E-06
1766,53468,162,184.17607,14.279571,0.02384077,5.161856E-06
1765,53466,70,183.85584,14.349008,0.02352191,6.718299E-06
2101,53858,325,204.08812,37.604178,0.02559178,8.211472E-06
1762,53415,126,177.91681,13.915218,0.02369015,5.881036E-06
1764,53467,12,182.24075,14.035412,0.02900356,1.741052E-05
1766,53468,132,184.09072,14.077194,0.0224399,7.735101E-06
2218,53816,511,172.72734,27.308586,0.0319508,8.920311E-06
1768,53442,212,187.81241,14.196661,0.02029887,8.870908E-06
1768,53442,214,187.61599,14.160186,0.02015015,1.218935E-05
1771,53498,242,194.22922,13.812781,0.0274614,4.540552E-06
2002,53471,77,201.03648,29.184386,0.01818467,5.116295E-06
2003,53442,183,185.31697,36.335156,0.03152323,6.376271E-06
2022,53827,494,191.56579,36.173227,0.02280604,7.093499E-06
2031,53848,199,193.68559,35.922223,0.01451143,7.902735E-06
2111,53467,563,170.98297,35.757816,0.02555079,1.553844E-05
2111,53467,564,170.50017,35.716915,0.02552382,2.260573E-05
2218,53816,423,171.55227,27.199523,0.02380759,9.8525E-06
2218,53816,437,171.75864,27.147348,0.02306272,7.231306E-06
2226,53819,592,181.33183,27.86082,0.02632846,7.651457E-06
2229,53823,429,182.30601,27.873627,0.01383887,5.649662E-06
2229,53823,432,182.34474,27.748559,0.02777064,5.369334E-05
2237,53828,433,189.70587,29.972408,0.02327889,1.149312E-05
2103,53467,352,178.96624,36.375337,0.02114466,8.990737E-06
1766,53468,199,183.7988,14.294163,0.02728322,1.457271E-05
1765,53466,30,184.17651,14.277809,0.02350773,7.700223E-06
2606,54154,598,203.73557,16.792617,0.02638119,7.078031E-06
2239,53726,360,191.01276,29.91612,0.01558728,6.081407E-06
2009,53904,389,196.39297,29.653186,0.02193034,6.385318E-05
2097,53491,280,175.93876,33.391958,0.03195812,1.098658E-05
1761,53376,241,175.93527,14.015376,0.02091099,1.245335E-05
2111,53467,332,168.71838,35.489017,0.02684521,9.84527E-06
1761,53376,293,175.57032,14.066597,0.020737,1.095713E-05
2111,53467,370,168.93517,35.428361,0.02891429,1.103367E-05
1763,53463,194,179.44192,14.29742,0.02313782,9.27834E-06
2111,53467,372,168.84137,35.502015,0.02122157,8.078739E-06
2111,53467,412,169.34877,35.585739,0.02875347,7.321853E-06
2111,53467,419,169.36516,35.600395,0.02911247,8.548497E-06
1763,53463,204,179.2945,13.986417,0.02450442,6.590372E-06
2111,53467,461,169.88724,35.609826,0.02140767,7.612184E-06
2111,53467,475,169.96778,35.525716,0.02132195,5.936588E-06
2111,53467,527,170.28698,35.658125,0.02102392,1.652676E-05
1764,53467,102,182.11081,14.27479,0.01329125,4.856005E-06
1764,53467,133,181.11471,13.969838,0.02384251,1.221155E-05
1764,53467,140,181.34575,14.199045,0.02318997,1.004115E-05
1764,53467,147,181.68141,14.204874,0.03214099,1.112065E-05
1765,53466,185,182.89416,14.249253,0.02489586,7.252936E-06
1765,53466,215,182.80657,14.165088,0.02118814,7.829743E-06
1765,53466,10,184.01113,14.189393,0.02535938,9.487715E-06
1765,53466,24,184.1644,14.2603,0.02339171,4.247624E-06
1765,53466,26,184.0293,14.210444,0.02241457,1.629334E-05
1765,53466,27,184.16381,14.293873,0.02371734,5.943912E-06
2485,54176,607,165.97882,18.942729,0.03183303,6.989971E-06
2485,54176,611,165.94001,18.779626,0.03214358,2.072952E-05
2606,54154,120,203.25387,16.6855,0.02141262,6.378188E-06
1978,53473,554,204.08486,28.797915,0.02675604,1.41256E-05
5400,56308,962,188.00275,14.178941,0.01931228,0.0001261182
1766,53468,226,183.47074,14.220132,0.02471452,8.244479E-06
1766,53468,229,183.62574,14.253506,0.02209635,7.391301E-06
1767,53436,246,185.43235,13.962977,0.02411973,5.154636E-06
1768,53442,7,189.0613,14.01363,0.0263213,6.373971E-06
1768,53442,56,188.45695,13.962779,0.02032732,6.661854E-06
1768,53442,127,187.83321,14.195505,0.01990338,1.428002E-05
2223,53793,505,178.5763,27.758617,0.02944364,3.106917E-05
2223,53793,548,178.6773,27.755648,0.02154555,7.043531E-06
1768,53442,293,186.78435,14.238859,0.02426952,1.05137E-05
1770,53171,3,193.33597,13.835587,0.02752518,6.093976E-06
1770,53171,97,192.89583,13.824785,0.02743562,9.802649E-06
1771,53498,121,194.59498,13.872728,0.02146588,1.895013E-05
2226,53819,381,179.14665,27.661717,0.02216773,7.003413E-06
2226,53819,629,181.49367,27.714955,0.02702624,1.087097E-05
2485,54176,523,165.67201,18.872537,0.03076725,8.600364E-06
2485,54176,526,165.67038,18.79057,0.03143038,1.364404E-05
2485,54176,534,165.43519,18.72151,0.0220758,5.773532E-06
2226,53819,640,181.71781,27.86283,0.02731963,3.580745E-05
2485,54176,539,165.50925,18.788821,0.03065189,7.422526E-06
2227,53820,351,179.90969,27.774295,0.02716396,1.245321E-05
2485,54176,563,165.69987,18.888634,0.03129014,1.271634E-05
2490,54179,271,166.41024,18.946086,0.03121709,6.45405E-06
2490,54179,273,166.38059,18.834469,0.03203984,8.080574E-06
2227,53820,396,180.54667,27.742225,0.02795579,8.243878E-06
2227,53820,501,181.40979,27.868892,0.02814284,1.030172E-05
2227,53820,560,181.84385,27.851537,0.0256965,8.56427E-06
2227,53820,590,182.28158,27.745417,0.02774496,9.76577E-06
2490,54179,279,166.36436,18.838356,0.03213978,4.862058E-06
2490,54179,312,166.2464,18.94172,0.02048916,1.757651E-05
2505,53856,48,175.8951,23.944317,0.02251104,1.002577E-05
2510,53877,197,176.67738,23.963399,0.02130477,1.317426E-05
2510,53877,236,176.65163,23.954585,0.02161638,2.19904E-05
2229,53823,494,183.19777,27.713568,0.0277075,1.163557E-05
2237,53828,35,191.65958,29.836704,0.0158628,1.149146E-05
2510,53877,290,175.78556,24.004503,0.02269256,1.51902E-05
2510,53877,319,175.75849,23.944434,0.02301243,2.359786E-05
2514,53882,61,179.24149,24.129469,0.02207412,1.734121E-05
2514,53882,104,179.05855,24.244596,0.02212158,9.74828E-06
2514,53882,164,178.6506,24.107903,0.0147638,1.926059E-05
2237,53828,347,188.93891,30.024166,0.02676641,1.163692E-05
2655,54184,134,180.56508,24.152266,0.02646819,3.939253E-05
2655,54184,294,179.64456,24.117198,0.02980103,1.111876E-05
1978,53473,440,202.65654,28.910455,0.02483265,6.706212E-06
1978,53473,486,203.54081,28.90207,0.02616124,6.207822E-06
1983,53442,622,165.74709,34.927685,0.03161064,4.275771E-06
2002,53471,24,201.17741,29.049624,0.02350619,8.986283E-06
2002,53471,347,198.50605,29.407011,0.02188756,1.941015E-05
2002,53471,358,199.11652,29.419842,0.01601986,6.545115E-06
2005,53472,87,204.09596,37.621671,0.02608207,7.646207E-06
2009,53904,383,196.59451,29.657546,0.02328318,7.598489E-06
2009,53904,621,198.65695,29.318045,0.02178488,1.153954E-05
2010,53495,458,188.20259,36.273922,0.02126624,9.862699E-06
1614,53120,334,184.91372,13.478955,0.01996501,1.12673E-05
1697,53142,409,198.17887,12.806273,0.02963113,6.13677E-06
1773,53112,564,200.04222,15.405455,0.02189291,7.391563E-06
1971,53472,40,189.8264,31.98989,0.02362958,1.210007E-05
1971,53472,61,189.47582,32.004936,0.03075611,1.101597E-05
1971,53472,104,189.12464,32.07979,0.02348403,1.210158E-05
1971,53472,114,189.19152,32.115753,0.02362805,6.359684E-06
1975,53734,623,192.53826,32.00652,0.02361038,9.061097E-06
1988,53469,267,165.23477,37.92572,0.02923991,1.226076E-05
1988,53469,269,165.40342,37.954343,0.02893943,1.480717E-05
1993,53762,481,203.2311,35.213237,0.02416337,6.14157E-06
1993,53762,506,203.92522,35.088522,0.02386899,2.281193E-05
1993,53762,515,203.95096,34.997303,0.02499274,8.187094E-06
1994,53845,478,193.43183,31.94146,0.02708502,3.614665E-05
2010,53495,631,189.66661,36.896324,0.02239555,1.315087E-05
2023,53851,549,200.51248,35.513893,0.01918759,8.104115E-06
2029,53819,192,195.98761,31.613092,0.0235544,6.165133E-06
2030,53499,167,167.94327,36.745159,0.02879916,9.018099E-06
2030,53499,185,167.6464,36.710907,0.028602,4.348114E-06
